participant_private_id;participant_device_type;participant_browser;spreadsheet_name;spreadsheet_row;trial_number;rt;response;correct;answer;condition;fricative;minimal_pair;syllable;item;visual_cues;logfreq;intensity;hasCue;cog;vowel;f1;f2;loudness_accuracy;mcgurk_rate;glasses;impairment;age;gender;country;country_text;education;political;mask_after;mask_before;mask_people;mask_perception;mask_spread;mask_freedom;mask_vulnerable
4443766;mobile;Chrome 92.0.4515.90;nm_1;57;47;605;TH;TRUE;TH;NM;TH;pair;onset;thigh;TRUE;3.48;32.62028023;2;4097;aɪ;528.706484934861;1449.172226026241;1;1;Yes;No;24;female;United States;NA;BA/BSc;left/liberal;5;6;5;6;7;1;7
4443766;mobile;Chrome 92.0.4515.90;nm_1;46;48;394;S;TRUE;S;NM;SS;pair;onset;sigh;FALSE;3.66;41.37901249;0;5979;aɪ;509.30414504772887;1388.106480031303;1;1;Yes;No;24;female;United States;NA;BA/BSc;left/liberal;5;6;5;6;7;1;7
4443766;mobile;Chrome 92.0.4515.90;nm_1;43;50;435;S;TRUE;S;NM;SS;pair;coda;mess;FALSE;4.79;36.17035307;0;5457;ɛ;628.444388543489;1653.820775737603;1;1;Yes;No;24;female;United States;NA;BA/BSc;left/liberal;5;6;5;6;7;1;7
4443766;mobile;Chrome 92.0.4515.90;nm_1;60;51;708;TH;TRUE;TH;NM;TH;pair;onset;thought;TRUE;5.84;30.03527609;2;7602;ɔ:;454.5535158131208;1126.436300020404;1;1;Yes;No;24;female;United States;NA;BA/BSc;left/liberal;5;6;5;6;7;1;7
4443766;mobile;Chrome 92.0.4515.90;nm_1;28;52;1012.9999999999708;X;FALSE;F;NM;FF;pair;onset;foal;TRUE;3.15;28.57906601;1;9802;əʊ;452.4908077590797;806.181080281329;1;1;Yes;No;24;female;United States;NA;BA/BSc;left/liberal;5;6;5;6;7;1;7
4443766;mobile;Chrome 92.0.4515.90;nm_1;34;54;564;SH;TRUE;SH;NM;SH;pair;coda;plush;FALSE;2.98;33.82094552;0;4158;ʌ;590.105107191927;1053.0985381501737;1;1;Yes;No;24;female;United States;NA;BA/BSc;left/liberal;5;6;5;6;7;1;7
4443766;mobile;Chrome 92.0.4515.90;nm_1;29;56;516.0000000000291;X;FALSE;F;NM;FF;pair;onset;fought;TRUE;4.47;34.6954365;1;8605;ɔ:;448.2673753038556;861.6077780914028;1;1;Yes;No;24;female;United States;NA;BA/BSc;left/liberal;5;6;5;6;7;1;7
4443766;mobile;Chrome 92.0.4515.90;nm_1;26;58;2324.999999999971;TH;FALSE;F;NM;FF;pair;onset;fie;TRUE;2.47;30.77713035;1;8472;aɪ;498.69053418185376;1402.6273181156027;1;1;Yes;No;24;female;United States;NA;BA/BSc;left/liberal;5;6;5;6;7;1;7
4443766;mobile;Chrome 92.0.4515.90;nm_1;25;59;356;F;TRUE;F;NM;FF;pair;coda;roof;TRUE;4.72;32.55925052;1;5188;u:;441.0453789240863;1379.6535606635946;1;1;Yes;No;24;female;United States;NA;BA/BSc;left/liberal;5;6;5;6;7;1;7
4443766;mobile;Chrome 92.0.4515.90;nm_1;38;60;898;SH;TRUE;SH;NM;SH;pair;onset;shore;FALSE;4.12;37.97554534;0;4134;ɔ:;466.6179707694524;1175.1149784517122;1;1;Yes;No;24;female;United States;NA;BA/BSc;left/liberal;5;6;5;6;7;1;7
4448736;computer;Chrome 91.0.4472.167;nm_1;41;2;1690.7999999999884;S;TRUE;S;NM;SS;pair;coda;ass;FALSE;4.09;39.03014753;0;5034;a;718.4349765510347;1476.9724719998735;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;37;3;5119.400000000023;S;FALSE;SH;NM;SH;pair;onset;shoal;FALSE;3.04;37.64432653;0;3948;əʊ;500.6312383937159;1031.0206693781254;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;44;5;886.6999999999534;S;TRUE;S;NM;SS;pair;coda;plus;FALSE;4.78;36.53544495;0;5201;ʌ;637.2470101127309;1202.1883602585203;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;30;6;1254.7000000000116;F;TRUE;F;NM;FF;pair;onset;four;TRUE;5.67;34.37218612;1;9416;ɔ:;452.2742670429064;908.1617544348076;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;56;7;1293.4000000000233;TH;TRUE;TH;NM;TH;pair;onset;thaw;TRUE;3.27;28.96203439;2;8045;ɔ:;435.1453476697292;808.8805808693594;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;46;9;1300;S;TRUE;S;NM;SS;pair;onset;sigh;FALSE;3.66;41.37901249;0;5979;aɪ;509.30414504772887;1388.106480031303;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;35;10;897.0999999999767;SH;TRUE;SH;NM;SH;pair;coda;push;FALSE;4.92;34.83622897;0;3617;ʊ;444.06320867077545;1052.8060205473794;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;57;12;1655.7999999999884;TH;TRUE;TH;NM;TH;pair;onset;thigh;TRUE;3.48;32.62028023;2;4097;aɪ;528.706484934861;1449.172226026241;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;47;13;480.7000000000117;S;TRUE;S;NM;SS;pair;onset;sin;FALSE;3.96;43.9163708;0;5970;ɪ;416.70711900247017;1881.87631709883;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;49;14;1395.7999999999884;S;TRUE;S;NM;SS;pair;onset;sought;FALSE;4.13;42.84970627;0;5753;ɔ:;449.13357223033415;1000.69297730879;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;32;15;2059.5;SH;TRUE;SH;NM;SH;pair;coda;leash;FALSE;3.12;34.41750304;0;3351;i:;297.340730292577;2363.507119747921;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;48;16;1850;S;TRUE;S;NM;SS;pair;onset;sore;FALSE;4.06;44.26134749;0;5943;ɔ:;437.5607903939694;1155.5882277347737;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;24;17;6581;TH;FALSE;F;NM;FF;pair;coda;reef;TRUE;3.79;29.65935414;1;6900;i:;350.4359996049278;1973.3230597501824;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;51;18;538.7000000000116;TH;TRUE;TH;NM;TH;pair;coda;death;TRUE;5.14;25.17853656;2;4331;ɛ;625.846855705086;1657.2325794868837;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;45;20;3321.4000000000233;S;TRUE;S;NM;SS;pair;coda;puss;FALSE;3.12;38.76511023;0;5439;ʊ;433.7419937400706;1025.6692679574835;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;52;21;2475.1999999999534;TH;TRUE;TH;NM;TH;pair;coda;loath;TRUE;2.69;27.1697819;1;4313;əʊ;449.7029396444894;1115.2451376787778;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;26;22;4531.399999999965;TH;FALSE;F;NM;FF;pair;onset;fie;TRUE;2.47;30.77713035;1;8472;aɪ;498.69053418185376;1402.6273181156027;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;22;24;4386.200000000012;F;TRUE;F;NM;FF;pair;coda;loaf;TRUE;3.77;29.03169428;1;6083;əʊ;450.0518968001741;1137.85837798808;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;50;25;601;S;TRUE;S;NM;SS;pair;onset;soul;FALSE;4.53;40.65935899;0;5973;əʊ;488.7883811553887;837.4153882714268;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;27;26;732.5999999999767;TH;FALSE;F;NM;FF;pair;onset;fin;TRUE;3.59;31.84145761;1;5117;ɪ;441.4452841620668;1945.6091687046203;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;29;28;900.2999999999884;TH;FALSE;F;NM;FF;pair;onset;fought;TRUE;4.47;34.6954365;1;8605;ɔ:;448.2673753038556;861.6077780914028;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;31;30;1637.600000000035;S;FALSE;SH;NM;SH;pair;coda;ash;FALSE;4.19;35.42637673;0;3533;a;614.3227347989738;1500.7920108495807;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;25;33;9949.5;X;FALSE;F;NM;FF;pair;coda;roof;TRUE;4.72;32.55925052;1;5188;u:;441.0453789240863;1379.6535606635946;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;33;34;2393.7999999999884;SH;TRUE;SH;NM;SH;pair;coda;mesh;FALSE;3.27;33.56798697;0;3601;ɛ;558.9508597606649;1699.9650124253706;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;23;35;4479.899999999965;TH;FALSE;F;NM;FF;pair;coda;oaf;TRUE;2.7;27.98698369;1;6466;əʊ;472.57339295927466;1180.0522494371749;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;54;38;1048.5;TH;TRUE;TH;NM;TH;pair;coda;ruth;TRUE;4.39;29.52085089;1;3193;u:;356.2940484527308;1278.746062263053;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;34;39;2548.2000000000116;SH;TRUE;SH;NM;SH;pair;coda;plush;FALSE;2.98;33.82094552;0;4158;ʌ;590.105107191927;1053.0985381501737;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;36;40;1813.7999999999884;S;FALSE;SH;NM;SH;pair;onset;shin;FALSE;3.3;38.63219732;0;3542;ɪ;428.0573131118717;2012.7319368425408;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;42;44;2452.7000000000116;S;TRUE;S;NM;SS;pair;coda;lease;FALSE;3.84;39.49037225;0;5490;i:;287.40550444881274;2354.793065190407;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;53;46;1378.2000000000116;TH;TRUE;TH;NM;TH;pair;coda;oath;TRUE;3.54;28.61263962;1;5905;əʊ;462.9541289738834;1188.000083415647;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;43;47;3789.9000000000233;S;TRUE;S;NM;SS;pair;coda;mess;FALSE;4.79;36.17035307;0;5457;ɛ;628.444388543489;1653.820775737603;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;59;49;1517.7000000000116;TH;TRUE;TH;NM;TH;pair;onset;thole;TRUE;1.54;30.4873532;2;8529;əʊ;487.9462078116454;945.9301497091374;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;28;50;969.7000000000116;F;TRUE;F;NM;FF;pair;onset;foal;TRUE;3.15;28.57906601;1;9802;əʊ;452.4908077590797;806.181080281329;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;58;51;903;TH;TRUE;TH;NM;TH;pair;onset;thin;TRUE;4.48;30.14064943;2;2954;ɪ;424.2859030964207;1971.0932396265157;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;21;52;714.0999999999767;TH;FALSE;F;NM;FF;pair;coda;deaf;TRUE;3.9;27.47261099;1;6129;e;609.7158180834749;1637.553975745216;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;60;53;336.0999999999767;TH;TRUE;TH;NM;TH;pair;onset;thought;TRUE;5.84;30.03527609;2;7602;ɔ:;454.5535158131208;1126.436300020404;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;55;55;1169.0999999999767;TH;TRUE;TH;NM;TH;pair;coda;wreath;TRUE;3.28;26.84374713;2;6030;i:;349.13545342914;2016.8549233676465;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;38;56;735.7999999999302;S;FALSE;SH;NM;SH;pair;onset;shore;FALSE;4.12;37.97554534;0;4134;ɔ:;466.6179707694524;1175.1149784517122;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;40;58;741.7000000000698;S;FALSE;SH;NM;SH;pair;onset;shy;FALSE;4.27;39.50228141;0;3622;ʌɪ;633.998539992286;1682.0075151606634;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4448736;computer;Chrome 91.0.4472.167;nm_1;39;59;3547.20000000007;X;FALSE;SH;NM;SH;pair;onset;short;FALSE;5.13;37.41534288;0;4620;ɔ:;489.9511213017793;1540.7832085298107;1;1;Yes;No;23;male;Other (please specify);HONG KONG;MA/MSc;right/concervative;7;2;7;5;7;6;5
4450202;mobile;Chrome 84.0.4147.122;nm_1;40;2;978;SH;TRUE;SH;NM;SH;pair;onset;shy;FALSE;4.27;39.50228141;0;3622;ʌɪ;633.998539992286;1682.0075151606634;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;36;5;1304;SH;TRUE;SH;NM;SH;pair;onset;shin;FALSE;3.3;38.63219732;0;3542;ɪ;428.0573131118717;2012.7319368425408;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;33;7;644.9999999999927;SH;TRUE;SH;NM;SH;pair;coda;mesh;FALSE;3.27;33.56798697;0;3601;ɛ;558.9508597606649;1699.9650124253706;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;28;8;2422.0000000000073;F;TRUE;F;NM;FF;pair;onset;foal;TRUE;3.15;28.57906601;1;9802;əʊ;452.4908077590797;806.181080281329;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;59;9;1168;TH;TRUE;TH;NM;TH;pair;onset;thole;TRUE;1.54;30.4873532;2;8529;əʊ;487.9462078116454;945.9301497091374;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;58;10;1071;TH;TRUE;TH;NM;TH;pair;onset;thin;TRUE;4.48;30.14064943;2;2954;ɪ;424.2859030964207;1971.0932396265157;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;47;12;1782;S;TRUE;S;NM;SS;pair;onset;sin;FALSE;3.96;43.9163708;0;5970;ɪ;416.70711900247017;1881.87631709883;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;23;14;4960;TH;FALSE;F;NM;FF;pair;coda;oaf;TRUE;2.7;27.98698369;1;6466;əʊ;472.57339295927466;1180.0522494371749;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;43;16;684;S;TRUE;S;NM;SS;pair;coda;mess;FALSE;4.79;36.17035307;0;5457;ɛ;628.444388543489;1653.820775737603;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;54;19;1142.0000000000146;TH;TRUE;TH;NM;TH;pair;coda;ruth;TRUE;4.39;29.52085089;1;3193;u:;356.2940484527308;1278.746062263053;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;32;21;836;SH;TRUE;SH;NM;SH;pair;coda;leash;FALSE;3.12;34.41750304;0;3351;i:;297.340730292577;2363.507119747921;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;53;23;853.0000000000146;TH;TRUE;TH;NM;TH;pair;coda;oath;TRUE;3.54;28.61263962;1;5905;əʊ;462.9541289738834;1188.000083415647;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;51;24;1459.999999999971;TH;TRUE;TH;NM;TH;pair;coda;death;TRUE;5.14;25.17853656;2;4331;ɛ;625.846855705086;1657.2325794868837;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;41;26;1061;S;TRUE;S;NM;SS;pair;coda;ass;FALSE;4.09;39.03014753;0;5034;a;718.4349765510347;1476.9724719998735;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;45;27;1328;S;TRUE;S;NM;SS;pair;coda;puss;FALSE;3.12;38.76511023;0;5439;ʊ;433.7419937400706;1025.6692679574835;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;52;29;819.9999999999709;TH;TRUE;TH;NM;TH;pair;coda;loath;TRUE;2.69;27.1697819;1;4313;əʊ;449.7029396444894;1115.2451376787778;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;44;30;747;S;TRUE;S;NM;SS;pair;coda;plus;FALSE;4.78;36.53544495;0;5201;ʌ;637.2470101127309;1202.1883602585203;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;39;31;897;SH;TRUE;SH;NM;SH;pair;onset;short;FALSE;5.13;37.41534288;0;4620;ɔ:;489.9511213017793;1540.7832085298107;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;27;32;694;TH;FALSE;F;NM;FF;pair;onset;fin;TRUE;3.59;31.84145761;1;5117;ɪ;441.4452841620668;1945.6091687046203;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;46;33;1262;S;TRUE;S;NM;SS;pair;onset;sigh;FALSE;3.66;41.37901249;0;5979;aɪ;509.30414504772887;1388.106480031303;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;29;35;750;TH;FALSE;F;NM;FF;pair;onset;fought;TRUE;4.47;34.6954365;1;8605;ɔ:;448.2673753038556;861.6077780914028;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;37;36;844.0000000000291;SH;TRUE;SH;NM;SH;pair;onset;shoal;FALSE;3.04;37.64432653;0;3948;əʊ;500.6312383937159;1031.0206693781254;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;42;37;790;S;TRUE;S;NM;SS;pair;coda;lease;FALSE;3.84;39.49037225;0;5490;i:;287.40550444881274;2354.793065190407;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;60;38;705;TH;TRUE;TH;NM;TH;pair;onset;thought;TRUE;5.84;30.03527609;2;7602;ɔ:;454.5535158131208;1126.436300020404;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;38;39;869.9999999999709;SH;TRUE;SH;NM;SH;pair;onset;shore;FALSE;4.12;37.97554534;0;4134;ɔ:;466.6179707694524;1175.1149784517122;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;25;40;979;F;TRUE;F;NM;FF;pair;coda;roof;TRUE;4.72;32.55925052;1;5188;u:;441.0453789240863;1379.6535606635946;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;56;41;957.9999999999708;TH;TRUE;TH;NM;TH;pair;onset;thaw;TRUE;3.27;28.96203439;2;8045;ɔ:;435.1453476697292;808.8805808693594;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;26;43;2001.999999999971;F;TRUE;F;NM;FF;pair;onset;fie;TRUE;2.47;30.77713035;1;8472;aɪ;498.69053418185376;1402.6273181156027;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;34;44;1442;SH;TRUE;SH;NM;SH;pair;coda;plush;FALSE;2.98;33.82094552;0;4158;ʌ;590.105107191927;1053.0985381501737;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;30;45;940;TH;FALSE;F;NM;FF;pair;onset;four;TRUE;5.67;34.37218612;1;9416;ɔ:;452.2742670429064;908.1617544348076;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;57;46;764;TH;TRUE;TH;NM;TH;pair;onset;thigh;TRUE;3.48;32.62028023;2;4097;aɪ;528.706484934861;1449.172226026241;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;50;47;711;S;TRUE;S;NM;SS;pair;onset;soul;FALSE;4.53;40.65935899;0;5973;əʊ;488.7883811553887;837.4153882714268;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;55;49;1743.000000000029;TH;TRUE;TH;NM;TH;pair;coda;wreath;TRUE;3.28;26.84374713;2;6030;i:;349.13545342914;2016.8549233676465;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;49;51;1395.000000000029;S;TRUE;S;NM;SS;pair;onset;sought;FALSE;4.13;42.84970627;0;5753;ɔ:;449.13357223033415;1000.69297730879;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;31;52;639;SH;TRUE;SH;NM;SH;pair;coda;ash;FALSE;4.19;35.42637673;0;3533;a;614.3227347989738;1500.7920108495807;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;21;53;646;TH;FALSE;F;NM;FF;pair;coda;deaf;TRUE;3.9;27.47261099;1;6129;e;609.7158180834749;1637.553975745216;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;22;54;960;F;TRUE;F;NM;FF;pair;coda;loaf;TRUE;3.77;29.03169428;1;6083;əʊ;450.0518968001741;1137.85837798808;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;35;55;755;SH;TRUE;SH;NM;SH;pair;coda;push;FALSE;4.92;34.83622897;0;3617;ʊ;444.06320867077545;1052.8060205473794;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;24;58;1506;F;TRUE;F;NM;FF;pair;coda;reef;TRUE;3.79;29.65935414;1;6900;i:;350.4359996049278;1973.3230597501824;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
4450202;mobile;Chrome 84.0.4147.122;nm_1;48;60;878;S;TRUE;S;NM;SS;pair;onset;sore;FALSE;4.06;44.26134749;0;5943;ɔ:;437.5607903939694;1155.5882277347737;0.4;1;No;No;29;male;Germany;NA;some college;prefer not to say;7;1;2;3;5;3;6
